Index;Date;Time;Cardio(BPM);Saturation(%SpO2);Audio(%max);Movement;Silence;Evenement
12028;11/04/2023;05:03:20;61.40;95.19;1.69;0.00;0.88;0.02
Index;Date;Time;Cardio(BPM);Saturation(%SpO2);Audio(%max);Movement;Silence;Evenement
12038;11/04/2023;05:03:40;62.59;96.00;1.60;0.04;0.88;0.00
12039;11/04/2023;05:03:42;60.01;95.99;1.50;0.15;0.88;0.00
12040;11/04/2023;05:03:44;57.27;95.99;1.54;0.08;0.75;0.00
12041;11/04/2023;05:03:46;55.88;95.98;1.57;0.17;0.67;0.00
12042;11/04/2023;05:03:48;55.34;95.98;1.64;0.00;0.55;0.00
12043;11/04/2023;05:03:50;55.42;95.96;1.50;0.22;0.29;0.00
12044;11/04/2023;05:03:52;56.08;95.94;1.35;0.08;0.24;0.00
12045;11/04/2023;05:03:54;57.45;95.91;1.61;0.00;0.14;0.00
12046;11/04/2023;05:03:56;57.65;95.86;1.69;0.00;0.03;0.00
12047;11/04/2023;05:03:58;56.76;95.78;1.59;0.08;0.01;0.00
12048;11/04/2023;05:04:00;55.65;95.66;1.10;0.15;0.01;0.00
12049;11/04/2023;05:04:03;55.11;95.67;1.34;0.00;0.12;0.00
12050;11/04/2023;05:04:05;54.74;95.61;1.26;0.15;0.57;0.01
12051;11/04/2023;05:04:07;52.15;95.47;1.21;0.10;0.58;0.01
12052;11/04/2023;05:04:09;49.40;95.43;1.19;0.08;0.39;0.00
12053;11/04/2023;05:04:11;48.19;95.47;1.01;0.00;0.22;0.00
12054;11/04/2023;05:04:13;47.84;95.61;1.27;0.08;0.23;0.00
12055;11/04/2023;05:04:15;47.97;95.87;1.34;0.08;0.32;0.00
12056;11/04/2023;05:04:17;48.29;96.11;1.15;0.08;0.49;0.00
12057;11/04/2023;05:04:19;48.92;96.37;1.15;0.22;0.57;0.00
12058;11/04/2023;05:04:21;50.06;96.50;1.29;0.08;0.57;0.00
12059;11/04/2023;05:04:23;52.10;96.53;1.09;0.08;0.54;0.00
12060;11/04/2023;05:04:25;55.65;96.47;1.16;0.10;0.47;0.00
12061;11/04/2023;05:04:27;57.71;96.30;1.40;0.00;0.42;0.00
Index;Date;Time;Cardio(BPM);Saturation(%SpO2);Audio(%max);Movement;Silence;Evenement
12071;11/04/2023;05:04:47;51.32;97.00;1.26;0.14;0.88;0.02
12072;11/04/2023;05:04:49;57.92;96.99;1.19;0.10;0.76;0.02
12073;11/04/2023;05:04:51;61.50;96.99;1.21;0.10;0.54;0.02
12074;11/04/2023;05:04:53;62.68;96.98;1.14;0.00;0.22;0.01
12075;11/04/2023;05:04:55;62.61;96.98;1.13;0.00;0.11;0.00
12076;11/04/2023;05:04:57;61.78;96.96;1.52;0.10;0.08;0.00
12077;11/04/2023;05:04:59;60.53;96.94;1.17;0.00;0.12;0.00
12078;11/04/2023;05:05:01;59.07;96.91;1.22;0.10;0.14;0.00
12079;11/04/2023;05:05:03;57.55;96.86;1.47;0.00;0.11;0.00
12080;11/04/2023;05:05:05;56.12;96.78;1.58;0.00;0.16;0.00
12081;11/04/2023;05:05:07;54.92;96.66;1.29;0.05;0.28;0.00
12082;11/04/2023;05:05:09;54.19;96.47;1.32;0.10;0.30;0.00
12083;11/04/2023;05:05:11;54.34;96.18;1.26;0.10;0.12;0.00
12084;11/04/2023;05:05:13;53.87;95.92;1.42;0.10;0.08;0.00
12085;11/04/2023;05:05:15;54.11;95.64;1.73;0.10;0.06;0.00
12086;11/04/2023;05:05:17;53.57;95.30;1.46;0.00;0.12;0.01
12087;11/04/2023;05:05:19;51.93;94.80;1.65;0.05;0.16;0.01
12088;11/04/2023;05:05:21;49.77;94.67;1.38;0.05;0.12;0.00
12089;11/04/2023;05:05:23;47.96;94.89;1.26;0.00;0.09;0.00
12090;11/04/2023;05:05:25;47.44;95.08;1.63;0.05;0.17;0.01
12091;11/04/2023;05:05:27;47.86;95.27;1.43;0.00;0.41;0.02
12092;11/04/2023;05:05:29;49.47;95.55;1.49;0.10;0.70;0.04
12093;11/04/2023;05:05:31;49.35;95.72;1.56;0.00;0.79;0.04
12094;11/04/2023;05:05:33;53.10;95.82;1.49;0.05;0.75;0.08
12095;11/04/2023;05:05:35;52.71;95.89;1.48;0.00;0.48;0.11
12096;11/04/2023;05:05:37;49.49;95.93;1.65;0.26;0.25;0.07
12097;11/04/2023;05:05:39;46.51;95.95;1.31;0.05;0.19;0.04
12098;11/04/2023;05:05:41;45.07;95.97;1.47;0.00;0.24;0.01
12099;11/04/2023;05:05:43;44.21;95.98;1.62;0.05;0.23;0.00
12100;11/04/2023;05:05:45;43.74;95.99;1.35;0.05;0.15;0.00
12101;11/04/2023;05:05:47;43.55;95.99;1.70;0.05;0.09;0.00
12102;11/04/2023;05:05:49;43.60;95.99;1.51;0.05;0.05;0.00
12103;11/04/2023;05:05:51;43.92;96.00;1.20;0.05;0.04;0.00
12104;11/04/2023;05:05:53;44.51;96.00;1.60;0.14;0.07;0.00
12105;11/04/2023;05:05:55;45.25;96.00;1.59;0.05;0.13;0.00
12106;11/04/2023;05:05:57;46.09;96.00;1.74;0.05;0.09;0.00
12107;11/04/2023;05:05:59;46.99;96.00;1.52;0.10;0.10;0.00
12108;11/04/2023;05:06:01;47.95;96.00;1.28;0.00;0.17;0.00
12109;11/04/2023;05:06:03;48.96;96.00;1.44;0.00;0.41;0.01
12110;11/04/2023;05:06:05;49.77;96.00;1.43;0.10;0.73;0.02
12111;11/04/2023;05:06:07;49.57;96.38;1.43;0.00;0.79;0.38
12112;11/04/2023;05:06:09;44.59;96.53;1.42;0.00;0.66;0.61
12113;11/04/2023;05:06:11;53.57;96.39;1.59;0.30;0.63;0.63
12114;11/04/2023;05:06:13;65.80;93.50;1.46;0.02;0.68;0.68
12115;11/04/2023;05:06:15;52.88;93.36;1.53;1.00;0.68;0.67
12116;11/04/2023;05:06:17;62.31;93.31;1.59;0.64;0.67;0.64
12117;11/04/2023;05:06:19;65.54;93.37;1.43;1.00;0.62;0.53
12118;11/04/2023;05:06:21;59.95;93.92;1.44;0.22;0.59;0.37
12119;11/04/2023;05:06:23;58.58;93.93;1.41;0.00;0.51;0.13
12120;11/04/2023;05:06:25;57.64;93.97;1.61;0.10;0.53;0.03
12121;11/04/2023;05:06:28;56.91;94.00;1.60;0.10;0.66;0.00
12122;11/04/2023;05:06:30;56.24;94.04;1.49;0.05;0.76;0.00
12123;11/04/2023;05:06:32;55.62;94.09;1.55;0.00;0.76;0.00
12124;11/04/2023;05:06:34;55.06;94.15;1.63;0.10;0.70;0.00
12125;11/04/2023;05:06:36;54.59;94.24;1.61;0.10;0.45;0.00
12126;11/04/2023;05:06:38;54.28;94.38;1.72;0.00;0.24;0.01
12127;11/04/2023;05:06:40;54.24;94.61;1.50;0.14;0.16;0.01
12128;11/04/2023;05:06:42;54.82;94.75;1.32;0.00;0.19;0.02
12129;11/04/2023;05:06:44;53.64;94.84;1.45;0.00;0.34;0.02
12130;11/04/2023;05:06:46;50.04;94.90;1.56;0.10;0.62;0.03
12131;11/04/2023;05:06:48;48.59;94.94;1.57;0.10;0.74;0.02
12132;11/04/2023;05:06:50;47.36;94.96;1.50;0.00;0.71;0.01
12133;11/04/2023;05:06:52;46.43;94.97;1.66;0.10;0.71;0.00
12134;11/04/2023;05:06:54;45.85;94.98;1.56;0.00;0.71;0.01
12135;11/04/2023;05:06:56;45.78;94.99;1.58;0.10;0.67;0.01
12136;11/04/2023;05:06:58;46.63;95.00;1.73;0.10;0.67;0.01
12137;11/04/2023;05:07:00;46.57;95.00;1.61;0.00;0.71;0.01
12138;11/04/2023;05:07:02;46.87;95.00;1.71;0.00;0.73;0.01
12139;11/04/2023;05:07:04;47.26;95.01;1.72;0.22;0.62;0.01
12140;11/04/2023;05:07:06;47.56;95.02;1.78;0.00;0.46;0.02
12141;11/04/2023;05:07:08;48.15;95.03;1.95;0.00;0.44;0.03
12142;11/04/2023;05:07:10;49.53;95.04;1.76;0.05;0.60;0.03
12143;11/04/2023;05:07:12;52.88;95.07;1.82;0.14;0.70;0.03
12144;11/04/2023;05:07:14;54.81;95.10;1.74;0.10;0.67;0.04
12145;11/04/2023;05:07:16;54.56;95.16;1.89;0.00;0.54;0.05
12146;11/04/2023;05:07:18;53.60;95.24;1.93;0.14;0.44;0.07
12147;11/04/2023;05:07:20;52.70;95.48;1.73;0.10;0.46;0.12
12148;11/04/2023;05:07:22;54.79;95.50;1.77;0.30;0.46;0.12
12149;11/04/2023;05:07:24;56.56;95.33;1.62;0.18;0.38;0.07
12150;11/04/2023;05:07:26;55.99;95.33;1.82;0.14;0.30;0.02
12151;11/04/2023;05:07:28;54.86;95.38;1.94;0.10;0.28;0.01
12152;11/04/2023;05:07:30;53.12;95.52;1.65;0.18;0.24;0.01
12153;11/04/2023;05:07:32;52.69;95.55;1.71;0.05;0.23;0.02
12154;11/04/2023;05:07:34;50.97;95.49;1.89;0.14;0.23;0.02
12155;11/04/2023;05:07:36;49.75;95.31;2.01;0.00;0.22;0.02
12156;11/04/2023;05:07:38;50.97;95.21;2.02;0.10;0.22;0.01
12157;11/04/2023;05:07:40;50.72;95.15;1.80;0.10;0.36;0.01
12158;11/04/2023;05:07:42;49.64;95.12;1.81;0.00;0.08;0.00
12159;11/04/2023;05:07:44;48.41;95.11;1.70;0.00;0.02;0.00
12160;11/04/2023;05:07:46;47.72;95.12;1.82;0.10;0.00;0.00
12161;11/04/2023;05:07:48;47.37;95.16;1.81;0.05;0.00;0.00
12162;11/04/2023;05:07:50;47.30;95.22;3.26;0.10;0.00;0.00
12163;11/04/2023;05:07:52;47.50;95.34;1.86;0.69;0.00;0.00
12164;11/04/2023;05:07:54;48.06;95.32;1.83;1.00;0.00;0.00
12165;11/04/2023;05:07:56;48.87;95.12;1.67;0.00;0.08;0.02
12166;11/04/2023;05:07:58;49.01;95.43;1.96;0.05;0.02;0.01
12167;11/04/2023;05:08:00;49.62;95.79;1.81;0.05;0.00;0.00
12168;11/04/2023;05:08:02;51.71;95.91;1.16;0.10;0.00;0.00
12169;11/04/2023;05:08:04;53.76;95.82;1.09;0.00;0.00;0.00
12170;11/04/2023;05:08:06;51.95;95.88;1.09;0.00;0.01;0.00
12171;11/04/2023;05:08:08;52.30;95.92;1.54;0.05;0.06;0.00
12172;11/04/2023;05:08:10;53.23;95.95;1.28;0.05;0.20;0.00
12173;11/04/2023;05:08:12;53.48;95.97;1.38;0.00;0.58;0.02
12174;11/04/2023;05:08:14;50.81;95.98;1.32;0.05;0.71;0.03
12175;11/04/2023;05:08:16;49.50;95.99;1.39;0.14;0.44;0.02
12176;11/04/2023;05:08:18;48.75;95.99;1.45;0.00;0.17;0.00
12177;11/04/2023;05:08:20;48.32;96.00;1.08;0.05;0.14;0.00
12178;11/04/2023;05:08:22;48.10;96.00;1.26;0.05;0.35;0.00
12179;11/04/2023;05:08:24;48.00;96.01;1.29;0.05;0.65;0.00
12180;11/04/2023;05:08:26;47.97;96.01;1.34;0.00;0.59;0.00
12181;11/04/2023;05:08:28;48.01;96.02;1.34;0.05;0.25;0.00
12182;11/04/2023;05:08:30;48.10;96.03;1.05;0.14;0.10;0.00
12183;11/04/2023;05:08:32;48.26;96.05;1.38;0.18;0.12;0.00
12184;11/04/2023;05:08:34;48.52;96.08;1.45;0.05;0.20;0.00
12185;11/04/2023;05:08:36;48.94;96.12;1.47;0.00;0.25;0.01
12186;11/04/2023;05:08:38;49.63;96.18;1.32;0.18;0.29;0.02
12187;11/04/2023;05:08:40;50.71;96.27;1.15;0.00;0.40;0.06
12188;11/04/2023;05:08:42;53.21;96.49;1.26;0.14;0.65;0.07
12189;11/04/2023;05:08:44;54.34;96.53;1.24;0.14;0.85;0.05
12190;11/04/2023;05:08:46;53.30;96.47;1.23;0.10;0.83;0.02
12191;11/04/2023;05:08:48;53.51;96.30;1.30;0.10;0.76;0.01
12192;11/04/2023;05:08:51;53.04;96.21;1.18;0.05;0.74;0.00
12193;11/04/2023;05:08:53;52.20;96.16;1.16;0.05;0.69;0.01
12194;11/04/2023;05:08:55;51.06;96.14;1.20;0.00;0.69;0.01
12195;11/04/2023;05:08:57;49.56;96.15;1.25;0.00;0.62;0.01
12196;11/04/2023;05:08:59;48.77;96.19;1.32;0.10;0.59;0.00
12197;11/04/2023;05:09:01;48.27;96.27;1.44;0.05;0.59;0.00
12198;11/04/2023;05:09:03;47.79;96.40;1.28;0.05;0.59;0.00
12199;11/04/2023;05:09:05;47.08;96.62;1.46;0.10;0.54;0.00
12200;11/04/2023;05:09:07;45.79;96.75;1.52;0.00;0.48;0.00
12201;11/04/2023;05:09:09;44.48;96.84;1.47;0.02;0.65;0.00
Index;Date;Time;Cardio(BPM);Saturation(%SpO2);Audio(%max);Movement;Silence;Evenement
12213;11/04/2023;05:09:33;48.57;93.11;1.41;0.03;0.84;0.71
12214;11/04/2023;05:09:35;56.86;93.28;1.47;0.41;0.73;0.51
12215;11/04/2023;05:09:37;55.26;94.22;1.43;0.02;0.72;0.30
12216;11/04/2023;05:09:39;53.87;93.97;1.53;0.15;0.65;0.17
12217;11/04/2023;05:09:41;51.35;94.04;1.38;0.05;0.56;0.09
12218;11/04/2023;05:09:43;51.40;94.14;1.34;0.03;0.43;0.03
12219;11/04/2023;05:09:45;52.35;94.25;1.63;0.13;0.41;0.03
12220;11/04/2023;05:09:47;53.62;94.42;1.46;0.03;0.53;0.04
12221;11/04/2023;05:09:49;54.49;94.71;1.45;0.00;0.62;0.02
12222;11/04/2023;05:09:51;54.16;94.90;1.32;0.03;0.57;0.01
12223;11/04/2023;05:09:53;53.54;95.08;1.45;0.03;0.61;0.01
12224;11/04/2023;05:09:55;53.08;95.29;1.54;0.00;0.48;0.01
12225;11/04/2023;05:09:57;53.01;95.34;1.56;0.00;0.18;0.01
12226;11/04/2023;05:09:59;53.66;95.25;1.58;0.10;0.08;0.01
12227;11/04/2023;05:10:01;55.71;95.22;1.14;0.00;0.10;0.01
12228;11/04/2023;05:10:03;55.76;95.23;1.18;0.10;0.26;0.03
12229;11/04/2023;05:10:05;56.26;95.36;1.14;0.00;0.60;0.09
12230;11/04/2023;05:10:07;53.73;95.19;1.15;0.13;0.73;0.09
12231;11/04/2023;05:10:09;51.39;95.17;1.11;0.10;0.75;0.06
12232;11/04/2023;05:10:11;51.52;95.16;1.25;0.03;0.76;0.06
12233;11/04/2023;05:10:13;52.35;95.19;1.20;0.00;0.75;0.09
12234;11/04/2023;05:10:15;53.42;95.25;1.21;0.13;0.67;0.10
12235;11/04/2023;05:10:17;53.08;95.37;1.34;0.13;0.55;0.09
12236;11/04/2023;05:10:19;51.59;95.65;1.11;0.00;0.50;0.08
12237;11/04/2023;05:10:21;49.99;95.77;1.11;0.13;0.51;0.05
12238;11/04/2023;05:10:23;48.92;95.85;1.32;0.10;0.56;0.02
12239;11/04/2023;05:10:25;48.99;95.90;1.13;0.10;0.63;0.01
12240;11/04/2023;05:10:27;51.37;95.94;1.25;0.03;0.67;0.01
12241;11/04/2023;05:10:29;54.68;95.96;1.22;0.06;0.69;0.01
12242;11/04/2023;05:10:31;55.07;95.97;1.07;0.10;0.65;0.01
12243;11/04/2023;05:10:33;54.18;95.98;1.17;0.10;0.65;0.01
12244;11/04/2023;05:10:35;52.95;95.99;1.12;0.03;0.63;0.03
12245;11/04/2023;05:10:37;52.52;95.99;1.31;0.03;0.59;0.02
12246;11/04/2023;05:10:39;52.17;96.00;1.24;0.18;0.64;0.06
12247;11/04/2023;05:10:41;50.71;96.00;1.24;0.13;0.59;0.07
12248;11/04/2023;05:10:43;49.02;96.00;1.06;0.10;0.42;0.04
12249;11/04/2023;05:10:45;47.68;96.00;1.09;0.00;0.26;0.02
12250;11/04/2023;05:10:47;47.23;96.00;1.42;0.00;0.21;0.01
12251;11/04/2023;05:10:49;47.29;96.00;1.06;0.00;0.28;0.01
12252;11/04/2023;05:10:51;48.00;96.00;1.29;0.06;0.49;0.02
12253;11/04/2023;05:10:53;49.68;96.00;1.20;0.13;0.71;0.04
12254;11/04/2023;05:10:55;53.72;96.00;1.24;0.06;0.67;0.02
12255;11/04/2023;05:10:57;54.92;95.99;1.30;0.03;0.36;0.01
12256;11/04/2023;05:10:59;54.35;95.99;1.05;0.06;0.13;0.00
12257;11/04/2023;05:11:01;53.85;95.98;1.42;0.00;0.10;0.00
12258;11/04/2023;05:11:03;55.39;95.97;1.56;0.06;0.19;0.00
12259;11/04/2023;05:11:05;55.15;95.96;1.57;0.00;0.39;0.01
12260;11/04/2023;05:11:07;54.01;95.94;1.52;0.10;0.46;0.02
12261;11/04/2023;05:11:09;52.62;95.90;1.52;0.00;0.39;0.02
12262;11/04/2023;05:11:11;51.55;95.85;1.24;0.03;0.31;0.03
12263;11/04/2023;05:11:13;51.78;95.76;1.44;0.13;0.46;0.03
12264;11/04/2023;05:11:16;50.93;95.63;1.45;0.10;0.59;0.03
12265;11/04/2023;05:11:18;50.12;95.39;1.57;0.10;0.55;0.02
12266;11/04/2023;05:11:20;49.43;95.26;1.50;0.00;0.50;0.03
12267;11/04/2023;05:11:22;49.02;95.18;1.29;0.11;0.48;0.04
12268;11/04/2023;05:11:24;49.24;95.14;1.44;0.03;0.54;0.02
12269;11/04/2023;05:11:26;50.45;95.13;1.42;0.03;0.64;0.02
12270;11/04/2023;05:11:28;54.04;95.14;1.53;0.13;0.64;0.03
12271;11/04/2023;05:11:30;54.19;95.18;1.61;0.03;0.70;0.03
12272;11/04/2023;05:11:32;53.39;95.26;1.53;0.03;0.76;0.03
12273;11/04/2023;05:11:34;53.52;95.39;1.47;0.10;0.68;0.03
12274;11/04/2023;05:11:36;52.62;95.63;1.48;0.03;0.45;0.03
12275;11/04/2023;05:11:38;50.71;95.76;1.73;0.00;0.31;0.04
12276;11/04/2023;05:11:40;49.49;95.85;1.44;0.13;0.33;0.04
12277;11/04/2023;05:11:42;48.60;95.90;1.39;0.00;0.41;0.01
12278;11/04/2023;05:11:44;47.89;95.93;1.37;0.15;0.49;0.01
12279;11/04/2023;05:11:46;47.35;95.96;1.55;0.06;0.44;0.00
12280;11/04/2023;05:11:48;46.98;95.97;1.67;0.00;0.38;0.00
12281;11/04/2023;05:11:50;46.87;95.98;1.51;0.03;0.34;0.00
12282;11/04/2023;05:11:52;47.13;95.99;1.30;0.03;0.29;0.00
12283;11/04/2023;05:11:54;47.17;95.99;1.50;0.03;0.29;0.00
12284;11/04/2023;05:11:56;47.09;95.99;1.67;0.13;0.26;0.00
12285;11/04/2023;05:11:58;46.94;95.99;1.71;0.13;0.19;0.00
12286;11/04/2023;05:12:00;46.76;95.98;1.46;0.03;0.17;0.00
12287;11/04/2023;05:12:02;46.56;95.97;1.24;0.11;0.22;0.00
12288;11/04/2023;05:12:04;46.36;95.96;1.51;0.00;0.39;0.00
12289;11/04/2023;05:12:06;46.19;95.94;1.52;0.00;0.65;0.00
12290;11/04/2023;05:12:08;46.06;95.91;1.46;0.10;0.73;0.00
12291;11/04/2023;05:12:10;46.03;95.85;1.37;0.15;0.69;0.01
12292;11/04/2023;05:12:12;46.15;95.77;1.54;0.06;0.64;0.01
12293;11/04/2023;05:12:14;46.56;95.64;1.52;0.02;0.69;0.00
12294;11/04/2023;05:12:16;47.00;95.64;1.57;0.06;0.80;0.00
12295;11/04/2023;05:12:18;47.25;95.77;1.54;0.00;0.88;0.00
Index;Date;Time;Cardio(BPM);Saturation(%SpO2);Audio(%max);Movement;Silence;Evenement
12305;11/04/2023;05:12:38;53.20;95.06;1.53;0.16;0.70;0.00
12306;11/04/2023;05:12:40;52.70;95.09;1.45;0.11;0.27;0.00
12307;11/04/2023;05:12:42;51.80;95.15;1.39;0.10;0.14;0.00
12308;11/04/2023;05:12:44;51.05;95.23;1.30;0.10;0.15;0.01
12309;11/04/2023;05:12:46;50.99;95.36;1.61;0.07;0.21;0.01
12310;11/04/2023;05:12:48;52.68;95.37;1.55;0.10;0.47;0.03
12311;11/04/2023;05:12:50;52.04;95.21;1.52;0.10;0.82;0.08
12312;11/04/2023;05:12:52;52.84;95.13;1.56;0.18;0.88;0.10
12313;11/04/2023;05:12:54;51.71;95.09;1.54;0.10;0.84;0.01
12314;11/04/2023;05:12:56;50.31;95.06;1.49;0.10;0.63;0.00
12315;11/04/2023;05:12:58;48.38;95.04;1.62;0.00;0.30;0.00
12316;11/04/2023;05:13:00;46.52;95.03;1.41;0.05;0.07;0.00
12317;11/04/2023;05:13:02;45.43;95.02;1.64;0.00;0.03;0.00
12318;11/04/2023;05:13:04;44.78;95.02;1.93;0.05;0.05;0.00
12319;11/04/2023;05:13:06;44.41;95.01;1.76;0.11;0.23;0.00
12320;11/04/2023;05:13:08;44.21;95.02;1.84;0.00;0.51;0.00
12321;11/04/2023;05:13:10;44.17;95.02;1.69;0.00;0.60;0.00
12322;11/04/2023;05:13:12;44.27;95.03;1.71;0.05;0.52;0.00
12323;11/04/2023;05:13:14;44.57;95.05;1.87;0.14;0.37;0.00
12324;11/04/2023;05:13:16;45.19;95.08;1.64;0.00;0.24;0.00
12325;11/04/2023;05:13:18;45.93;95.11;1.88;0.05;0.21;0.02
12326;11/04/2023;05:13:20;46.69;95.18;1.63;0.00;0.26;0.03
12327;11/04/2023;05:13:22;47.34;95.31;1.61;0.11;0.44;0.04
12328;11/04/2023;05:13:24;47.79;95.27;1.63;0.05;0.49;0.04
12329;11/04/2023;05:13:26;46.50;95.04;1.79;0.10;0.33;0.02
12330;11/04/2023;05:13:28;45.80;94.85;1.80;0.05;0.23;0.01
12331;11/04/2023;05:13:30;45.30;94.84;1.47;0.02;0.12;0.01
12332;11/04/2023;05:13:32;44.96;95.00;1.92;0.05;0.03;0.00
12333;11/04/2023;05:13:34;44.76;95.36;1.86;0.12;0.01;0.00
Index;Date;Time;Cardio(BPM);Saturation(%SpO2);Audio(%max);Movement;Silence;Evenement
12343;11/04/2023;05:13:55;53.93;95.98;1.76;0.01;0.02;0.00
12344;11/04/2023;05:13:57;54.16;95.96;1.82;0.10;0.01;0.00
12345;11/04/2023;05:13:59;54.49;95.94;2.12;0.04;0.03;0.00
12346;11/04/2023;05:14:01;54.96;95.91;1.57;0.00;0.06;0.00
12347;11/04/2023;05:14:03;55.64;95.86;1.46;0.04;0.13;0.00
12348;11/04/2023;05:14:05;56.64;95.79;1.39;0.02;0.67;0.01
12349;11/04/2023;05:14:07;58.23;95.70;1.42;0.05;0.88;0.02
12350;11/04/2023;05:14:09;63.32;95.05;1.50;0.02;0.84;0.82
12351;11/04/2023;05:14:11;69.77;94.99;1.34;0.00;0.65;0.65
12352;11/04/2023;05:14:13;65.09;94.31;1.25;0.07;0.50;0.50
12353;11/04/2023;05:14:15;61.37;94.27;1.48;0.14;0.41;0.36
12354;11/04/2023;05:14:17;59.72;94.29;1.64;1.00;0.40;0.01
12355;11/04/2023;05:14:19;59.28;94.23;1.63;1.00;0.42;0.00
12356;11/04/2023;05:14:21;61.16;94.21;1.36;1.00;0.46;0.00
12357;11/04/2023;05:14:23;58.19;94.23;1.29;0.11;0.46;0.00
12358;11/04/2023;05:14:25;58.74;94.29;1.56;0.11;0.50;0.00
12359;11/04/2023;05:14:27;60.94;94.42;1.54;0.07;0.58;0.00
12360;11/04/2023;05:14:29;63.40;94.63;1.30;0.08;0.60;0.00
Index;Date;Time;Cardio(BPM);Saturation(%SpO2);Audio(%max);Movement;Silence;Evenement
12376;11/04/2023;05:15:01;50.40;94.09;1.63;0.24;0.88;0.01
12377;11/04/2023;05:15:03;50.77;94.14;1.64;0.00;0.86;0.05
12378;11/04/2023;05:15:05;51.36;94.21;1.65;0.10;0.86;0.08
12379;11/04/2023;05:15:07;53.06;94.41;1.64;0.00;0.80;0.07
12380;11/04/2023;05:15:09;52.47;94.40;1.61;0.10;0.73;0.06
12381;11/04/2023;05:15:11;51.13;94.23;1.50;0.14;0.63;0.04
12382;11/04/2023;05:15:13;49.46;94.16;1.78;0.19;0.59;0.02
12383;11/04/2023;05:15:15;47.73;94.12;1.55;0.10;0.61;0.01
12384;11/04/2023;05:15:17;46.16;94.10;1.79;0.11;0.66;0.01
12385;11/04/2023;05:15:19;45.04;94.10;1.69;0.10;0.72;0.00
12386;11/04/2023;05:15:21;44.82;94.11;1.68;0.10;0.70;0.01
12387;11/04/2023;05:15:23;45.12;94.15;1.52;0.14;0.65;0.03
12388;11/04/2023;05:15:25;45.75;94.25;1.67;0.31;0.61;0.03
12389;11/04/2023;05:15:27;46.54;94.15;1.81;0.05;0.66;0.02
12390;11/04/2023;05:15:29;47.43;94.10;1.85;0.13;0.71;0.01
12391;11/04/2023;05:15:31;48.36;94.06;1.70;0.18;0.66;0.00
12392;11/04/2023;05:15:33;49.30;94.05;1.93;0.13;0.61;0.00
12393;11/04/2023;05:15:35;50.21;94.04;1.68;0.05;0.56;0.00
12394;11/04/2023;05:15:37;51.06;94.03;1.91;0.00;0.48;0.00
12395;11/04/2023;05:15:39;51.83;94.04;1.70;0.10;0.39;0.00
12396;11/04/2023;05:15:41;52.46;94.05;1.42;0.05;0.35;0.00
12397;11/04/2023;05:15:43;52.86;94.07;1.53;0.05;0.44;0.00
12398;11/04/2023;05:15:45;52.91;94.10;1.74;0.20;0.49;0.02
12399;11/04/2023;05:15:47;52.22;94.16;1.90;0.00;0.53;0.03
12400;11/04/2023;05:15:49;51.13;94.25;1.66;0.11;0.61;0.02
12401;11/04/2023;05:15:51;49.91;94.39;1.59;0.17;0.66;0.01
12402;11/04/2023;05:15:53;48.70;94.61;1.79;0.05;0.72;0.01
12403;11/04/2023;05:15:55;47.61;94.76;1.74;0.13;0.73;0.06
12404;11/04/2023;05:15:57;46.39;94.88;1.80;0.11;0.55;0.23
12405;11/04/2023;05:15:59;46.15;94.92;1.83;0.34;0.41;0.20
12406;11/04/2023;05:16:01;48.92;94.94;1.40;0.14;0.38;0.09
12407;11/04/2023;05:16:04;49.22;94.96;1.67;0.11;0.48;0.02
12408;11/04/2023;05:16:06;49.88;94.97;1.54;0.13;0.62;0.00
12409;11/04/2023;05:16:08;49.85;94.98;1.75;0.05;0.67;0.00
12410;11/04/2023;05:16:10;49.43;94.99;1.61;0.11;0.66;0.00
12411;11/04/2023;05:16:12;48.79;94.99;1.84;0.10;0.68;0.00
12412;11/04/2023;05:16:14;48.02;95.00;1.76;0.24;0.69;0.00
12413;11/04/2023;05:16:16;47.19;95.00;1.66;0.05;0.66;0.00
12414;11/04/2023;05:16:18;46.35;95.00;1.88;0.05;0.63;0.00
12415;11/04/2023;05:16:20;45.53;95.00;1.61;0.13;0.59;0.00
12416;11/04/2023;05:16:22;44.78;95.00;1.61;0.34;0.56;0.00
12417;11/04/2023;05:16:24;44.17;95.00;1.62;0.02;0.68;0.00
Index;Date;Time;Cardio(BPM);Saturation(%SpO2);Audio(%max);Movement;Silence;Evenement
12447;11/04/2023;05:17:24;50.27;94.62;2.19;0.29;0.88;0.00
12448;11/04/2023;05:17:26;50.27;94.41;2.12;0.14;0.84;0.00
12449;11/04/2023;05:17:28;50.27;94.28;2.13;0.11;0.69;0.00
12450;11/04/2023;05:17:30;50.26;94.21;2.11;0.18;0.40;0.00
12451;11/04/2023;05:17:32;50.26;94.17;2.06;0.00;0.25;0.00
12452;11/04/2023;05:17:34;50.25;94.18;2.15;0.11;0.15;0.00
12453;11/04/2023;05:17:36;50.23;94.22;2.22;0.05;0.02;0.00
12454;11/04/2023;05:17:38;50.21;94.30;2.44;1.00;0.00;0.00
12455;11/04/2023;05:17:40;50.16;94.44;2.31;1.00;0.00;0.00
12456;11/04/2023;05:17:42;50.08;94.67;1.86;0.52;0.00;0.00
12457;11/04/2023;05:17:44;49.76;95.03;2.10;0.00;0.02;0.02
12458;11/04/2023;05:17:46;51.68;95.47;1.97;0.10;0.11;0.11
